NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,구_추출,상세주소,주소,위도,경도,행정동
6518,서울특별시 서초구 염곡동,2**,8m미만,52.3,월세,202410,26,"25,000",90,2021.0,탑성말1길,202411~202611,신규,-,,,단독,서초구,서초구 탑성말1길,서초구 탑성말1길,37.4578182738387,127.056227416665,내곡동
6519,서울특별시 강남구 논현동,1**,8m미만,16.5,월세,202410,26,500,50,,도산대로50길,202410~202510,신규,-,,,단독,강남구,강남구 도산대로50길,강남구 도산대로50길,37.5206598696189,127.037615152417,논현2동
6523,서울특별시 관악구 봉천동,6**,8m미만,35.0,월세,202410,26,"5,000",30,1992.0,봉천로23마길,202411~202611,신규,-,,,단독,관악구,관악구 봉천로23마길,관악구 봉천로23마길,37.4882793692026,126.935512922025,보라매동
6525,서울특별시 송파구 풍납동,4**,8m미만,35.0,전세,202410,26,"15,000",0,1997.0,올림픽로55길,202411~202611,신규,-,,,다가구,송파구,송파구 올림픽로55길,송파구 올림픽로55길,37.5342950817464,127.121053001598,풍납1동
6526,서울특별시 강남구 역삼동,7**,8m미만,66.16,전세,202410,26,"40,000",0,1996.0,역삼로19길,202410~202610,신규,-,,,다가구,강남구,강남구 역삼로19길,강남구 역삼로19길,37.4964171869369,127.037261588556,역삼1동
6529,서울특별시 강남구 역삼동,6**,12m미만,22.31,월세,202410,26,"1,000",84,2011.0,봉은사로16길,202411~202611,신규,-,,,다가구,강남구,강남구 봉은사로16길,강남구 봉은사로16길,37.5050911843988,127.029571211551,역삼1동
6538,서울특별시 동작구 대방동,1*,8m미만,20.23,월세,202410,26,300,35,2009.0,여의대방로36길,202411~202511,신규,-,,,단독,동작구,동작구 여의대방로36길,동작구 여의대방로36길,37.50620355262,126.927018139011,대방동
6541,서울특별시 송파구 석촌동,1**,8m미만,19.9,월세,202410,26,"1,000",70,1991.0,송파대로47길,202410~202610,신규,-,,,다가구,송파구,송파구 송파대로47길,송파구 송파대로47길,37.5072887388252,127.103582279468,석촌동
6551,서울특별시 서초구 방배동,5**,8m미만,40.0,전세,202410,26,"15,000",0,1988.0,청두곶4길,202412~202612,신규,-,,,단독,서초구,서초구 청두곶4길,서초구 청두곶4길,37.4790625373154,126.986208951624,방배2동
6553,서울특별시 서초구 방배동,4**,8m미만,41.43,전세,202410,26,"26,000",0,1997.0,청두곶7길,202410~202412,갱신,-,"26,000",0.0,다가구,서초구,서초구 청두곶7길,서초구 청두곶7길,37.479895509848,126.984661694873,방배2동
6554,서울특별시 송파구 가락동,1**,12m미만,31.4,월세,202410,26,"2,000",50,2010.0,동남로11길,202412~202612,신규,-,,,다가구,송파구,송파구 동남로11길,송파구 동남로11길,37.4929639268251,127.127274358206,가락2동
6556,서울특별시 강남구 대치동,9**,8m미만,26.32,월세,202410,26,"3,000",65,1990.0,삼성로70길,-,-,-,,,다가구,강남구,강남구 삼성로70길,강남구 삼성로70길,37.5020871247889,127.059671361199,대치2동
6558,서울특별시 송파구 방이동,1**,8m미만,16.55,월세,202410,26,"1,000",75,2024.0,위례성대로14길,202410~202610,신규,-,,,다가구,송파구,송파구 위례성대로14길,송파구 위례성대로14길,37.5124832236949,127.123442808856,방이1동
6560,서울특별시 동작구 신대방동,6**,8m미만,57.0,전세,202410,26,"17,000",0,1991.0,신대방14길,202411~202611,갱신,-,"15,000",0.0,다가구,동작구,동작구 신대방14길,동작구 신대방14길,37.4902519651098,126.911593624049,신대방1동
6561,서울특별시 송파구 마천동,1*,12m미만,48.36,전세,202410,26,"9,450",0,1993.0,마천로31길,202411~202611,갱신,-,"9,000",0.0,다가구,송파구,송파구 마천로31길,송파구 마천로31길,37.5017146910492,127.143162255612,마천2동
6564,서울특별시 관악구 봉천동,6*,8m미만,24.1,월세,202410,26,"5,000",55,2017.0,행운1가길,202411~202511,신규,-,,,단독,관악구,관악구 행운1가길,관악구 행운1가길,37.4812279566007,126.957542082145,행운동
6567,서울특별시 관악구 남현동,6**,12m미만,17.0,월세,202410,26,"2,000",45,2010.0,승방1길,202411~202611,신규,-,,,단독,관악구,관악구 승방1길,관악구 승방1길,37.4722053823759,126.980341790834,남현동
6571,서울특별시 관악구 봉천동,6**,8m미만,75.16,월세,202410,26,500,55,1990.0,국회단지6길,202411~202611,신규,-,,,단독,관악구,관악구 국회단지6길,관악구 국회단지6길,37.487865589309,126.941865510814,은천동
6583,서울특별시 관악구 신림동,1***,8m미만,37.99,전세,202410,26,"5,000",0,1994.0,쑥고개로2다길,-,-,-,,,다가구,관악구,관악구 쑥고개로2다길,관악구 쑥고개로2다길,37.4763717720553,126.940221904981,서림동
6591,서울특별시 서초구 반포동,7**,25m미만,150.57,월세,202410,26,"35,000",100,1990.0,주흥3길,202410~202610,신규,-,,,단독,서초구,서초구 주흥3길,서초구 주흥3길,37.5042378589652,127.019516639639,반포1동
6592,서울특별시 서초구 반포동,1**,8m미만,30.87,월세,202410,26,"1,000",50,1996.0,사평대로18길,202411~202511,신규,-,,,다가구,서초구,서초구 사평대로18길,서초구 사평대로18길,37.4982152076065,126.996639961143,반포4동
6603,서울특별시 성동구 금호동4가,1***,8m미만,44.85,전세,202410,26,"12,000",0,1988.0,독서당로,-,-,-,,,다가구,성동구,성동구 독서당로,성동구 독서당로,37.5456232595707,127.017657253148,금호4가동
6604,서울특별시 성북구 종암동,5*,8m미만,51.04,월세,202410,26,"9,000",10,1994.0,종암로19나길,202412~202612,신규,-,,,다가구,성북구,성북구 종암로19나길,성북구 종암로19나길,37.5980258353436,127.028391325193,종암동
6605,서울특별시 구로구 구로동,1***,8m미만,17.0,전세,202410,26,"6,000",0,2017.0,시흥대로161가길,202411~202611,신규,-,,,단독,구로구,구로구 시흥대로161가길,구로구 시흥대로161가길,37.4802531405953,126.898085373564,구로3동
6606,서울특별시 강서구 방화동,6**,8m미만,76.16,전세,202410,26,"12,000",0,1978.0,개화동로27길,202410~202610,갱신,-,"10,000",0.0,단독,강서구,강서구 개화동로27길,강서구 개화동로27길,37.5643662285216,126.808094392331,방화2동
6607,서울특별시 중랑구 망우동,5**,8m미만,33.3,월세,202410,26,"1,000",40,1995.0,봉우재로55길,202410~202610,갱신,-,"1,000",35.0,다가구,중랑구,중랑구 봉우재로55길,중랑구 봉우재로55길,37.5949401158378,127.094169878809,망우본동
6608,서울특별시 중랑구 망우동,3**,8m미만,35.0,전세,202410,26,"10,000",0,1994.0,망우로71길,202411~202611,신규,-,,,다가구,중랑구,중랑구 망우로71길,중랑구 망우로71길,37.6018867169568,127.102124259996,망우본동
6609,서울특별시 서대문구 북가좌동,*,8m미만,36.0,전세,202410,26,"6,000",0,1991.0,증가로24가길,202412~202612,신규,-,,,단독,서대문구,서대문구 증가로24가길,서대문구 증가로24가길,37.5817014847645,126.917522913625,북가좌2동
6610,서울특별시 구로구 구로동,4**,25m미만,29.9,전세,202410,26,"13,000",0,2004.0,벚꽃로,-,-,-,,,다가구,구로구,구로구 벚꽃로,구로구 벚꽃로,37.4940501780275,126.880042712931,구로2동
6616,서울특별시 광진구 군자동,3**,8m미만,57.79,월세,202410,26,"18,000",15,1989.0,동일로34길,202411~202611,갱신,-,"18,000",15.0,단독,광진구,광진구 동일로34길,광진구 동일로34길,37.5498522277996,127.069682979352,군자동
6617,서울특별시 강서구 방화동,5**,12m미만,76.86,월세,202410,26,"14,000",40,2002.0,양천로18길,202411~202611,신규,-,,,다가구,강서구,강서구 양천로18길,강서구 양천로18길,37.5725885585596,126.812717064068,방화1동
6622,서울특별시 양천구 신월동,2**,8m미만,25.0,월세,202410,26,400,30,1974.0,곰달래로10길,202410~202610,신규,-,,,다가구,양천구,양천구 곰달래로10길,양천구 곰달래로10길,37.5280338799169,126.837342362116,신월1동
6626,서울특별시 동작구 노량진동,2**,8m미만,198.0,전세,202410,26,"12,600",0,1995.0,장승배기로27다길,202410~202610,신규,-,,,다가구,동작구,동작구 장승배기로27다길,동작구 장승배기로27다길,37.5098537622112,126.938347313366,노량진2동
6628,서울특별시 용산구 청파동1가,1**,8m미만,42.66,전세,202410,26,"20,000",0,2003.0,청파로47나길,202501~202701,신규,-,,,단독,용산구,용산구 청파로47나길,용산구 청파로47나길,37.5472404932548,126.967937203103,청파동
6632,서울특별시 마포구 동교동,1**,8m미만,35.0,월세,202410,26,"7,000",43,2011.0,신촌로6길,-,-,-,,,다가구,마포구,마포구 신촌로6길,마포구 신촌로6길,37.5568583563208,126.929961237584,서교동
6638,서울특별시 강북구 수유동,7**,8m미만,33.12,전세,202410,26,"5,500",0,1991.0,노해로35길,202411~202611,신규,-,,,단독,강북구,강북구 노해로35길,강북구 노해로35길,37.6477702707393,127.022413030371,수유2동
6639,서울특별시 동대문구 전농동,2*,8m미만,60.23,월세,202410,26,"10,000",45,1967.0,전농로14길,202410~202610,갱신,-,"19,000",0.0,단독,동대문구,동대문구 전농로14길,동대문구 전농로14길,37.5757950438515,127.058433034332,전농2동
6640,서울특별시 강서구 등촌동,6**,8m미만,45.54,월세,202410,26,800,50,1994.0,공항대로59나길,202410~202610,신규,-,,,단독,강서구,강서구 공항대로59나길,강서구 공항대로59나길,37.5525234422614,126.864733954787,등촌1동
6654,서울특별시 서대문구 천연동,1**,8m미만,31.88,월세,202410,26,"1,000",50,1992.0,독립문로12나길,202411~202611,신규,-,,,다가구,서대문구,서대문구 독립문로12나길,서대문구 독립문로12나길,37.5674259033769,126.95946137805,천연동
6656,서울특별시 금천구 가산동,3*,8m미만,52.36,월세,202410,26,"2,000",65,1991.0,벚꽃로50길,202411~202611,신규,-,,,단독,금천구,금천구 벚꽃로50길,금천구 벚꽃로50길,37.4840374564903,126.882455372422,가산동
6660,서울특별시 동작구 상도동,5**,8m미만,70.0,전세,202410,26,"25,000",0,1983.0,상도로61가길,202412~202612,신규,-,,,다가구,동작구,동작구 상도로61가길,동작구 상도로61가길,37.4944199635078,126.95776417016,상도1동
6661,서울특별시 동작구 사당동,1**,8m미만,33.0,월세,202410,26,"3,000",70,2002.0,동작대로27마길,202411~202611,신규,-,,,다가구,동작구,동작구 동작대로27마길,동작구 동작대로27마길,37.4856181113477,126.980005631079,사당2동
6666,서울특별시 송파구 송파동,8*,8m미만,23.5,월세,202410,26,"5,000",40,1997.0,송파대로42길,202411~202611,신규,-,,,다가구,송파구,송파구 송파대로42길,송파구 송파대로42길,37.5059495766876,127.11034711507,송파1동
6673,서울특별시 서대문구 창천동,9*,8m미만,30.0,월세,202410,26,"1,000",120,1990.0,성산로20길,202410~202610,신규,-,,,단독,서대문구,서대문구 성산로20길,서대문구 성산로20길,37.5611993497168,126.932103897898,신촌동
6674,서울특별시 종로구 명륜3가,1**,8m미만,38.62,전세,202410,26,"17,000",0,2006.0,창경궁로29길,202411~202611,신규,-,,,다가구,종로구,종로구 창경궁로29길,종로구 창경궁로29길,37.5836525483779,126.997869726928,혜화동
6677,서울특별시 서대문구 창천동,5*,8m미만,22.8,월세,202410,26,500,75,1993.0,연세로5가길,202411~202602,신규,-,,,다가구,서대문구,서대문구 연세로5가길,서대문구 연세로5가길,37.5573101621696,126.935745361221,신촌동
6684,서울특별시 서대문구 홍은동,*,8m미만,41.2,월세,202410,26,"1,000",45,1991.0,포방터2길,202412~202612,신규,-,,,다가구,서대문구,서대문구 포방터2길,서대문구 포방터2길,37.597105417899,126.950865811573,홍은1동
6685,서울특별시 서대문구 홍은동,3**,8m미만,33.0,월세,202410,26,500,35,1992.0,명지길,202411~202611,신규,-,,,다가구,서대문구,서대문구 명지길,서대문구 명지길,37.580983668069,126.928439604141,홍은2동
6686,서울특별시 도봉구 쌍문동,1**,8m미만,12.0,월세,202410,26,200,45,2009.0,노해로48길,202411~202511,신규,-,,,단독,도봉구,도봉구 노해로48길,도봉구 노해로48길,37.6503179081741,127.031420584293,쌍문3동
6687,서울특별시 금천구 시흥동,9**,12m미만,31.86,월세,202410,26,500,40,1999.0,시흥대로28길,-,-,-,,,다가구,금천구,금천구 시흥대로28길,금천구 시흥대로28길,37.4423791217305,126.905353235522,시흥3동
6688,서울특별시 광진구 중곡동,1**,8m미만,25.0,월세,202410,26,"1,000",69,2007.0,긴고랑로16길,202412~202612,신규,-,,,다가구,광진구,광진구 긴고랑로16길,광진구 긴고랑로16길,37.5600372155654,127.081863644003,중곡2동
6692,서울특별시 은평구 불광동,4**,8m미만,152.4,전세,202410,26,"70,000",0,1978.0,통일로82길,202501~202701,신규,-,,,단독,은평구,은평구 통일로82길,은평구 통일로82길,37.6219828250384,126.92021049083,불광2동
6697,서울특별시 성동구 행당동,2**,8m미만,41.28,전세,202410,26,"16,500",0,1994.0,왕십리로21나길,202411~202611,신규,-,,,다가구,성동구,성동구 왕십리로21나길,성동구 왕십리로21나길,37.5599024557362,127.032506568422,행당1동
6700,서울특별시 동대문구 휘경동,3**,8m미만,19.8,월세,202410,26,500,40,2016.0,망우로10가길,202410~202510,신규,-,,,단독,동대문구,동대문구 망우로10가길,동대문구 망우로10가길,37.5870156901446,127.057448062748,휘경2동
6705,서울특별시 중랑구 면목동,6**,8m미만,42.85,전세,202410,26,"15,000",0,1993.0,면목천로6길,202412~202612,신규,-,,,다가구,중랑구,중랑구 면목천로6길,중랑구 면목천로6길,37.5776822284782,127.08262525593,면목7동
6706,서울특별시 노원구 중계동,1**,8m미만,45.14,월세,202410,26,"1,000",50,1993.0,덕릉로92길,202412~202612,신규,-,,,다가구,노원구,노원구 덕릉로92길,노원구 덕릉로92길,37.6609073797387,127.076166407287,중계4동
6707,서울특별시 중랑구 면목동,6*,8m미만,34.51,전세,202410,26,"10,000",0,1991.0,겸재로54길,202411~202611,신규,-,,,다가구,중랑구,중랑구 겸재로54길,중랑구 겸재로54길,37.5866106590405,127.091608640215,면목본동
6708,서울특별시 광진구 중곡동,2**,8m미만,71.48,월세,202410,26,"5,000",100,2001.0,동일로70길,202411~202611,신규,-,,,다가구,광진구,광진구 동일로70길,광진구 동일로70길,37.5643393432393,127.078472521661,중곡1동
6711,서울특별시 중랑구 면목동,5**,8m미만,49.62,월세,202410,26,"6,000",50,1993.0,면목로55길,202412~202612,신규,-,,,다가구,중랑구,중랑구 면목로55길,중랑구 면목로55길,37.5843630674449,127.085944918477,면목3·8동
6712,서울특별시 영등포구 도림동,1**,12m미만,100.79,전세,202410,26,"28,000",0,1995.0,도림로108가길,202411~202611,신규,-,,,다가구,영등포구,영등포구 도림로108가길,영등포구 도림로108가길,37.5082998989508,126.900997410621,도림동
6717,서울특별시 중랑구 면목동,1**,12m미만,69.64,월세,202410,26,"7,500",30,1997.0,봉우재로32길,202412~202612,갱신,-,"7,500",23.0,다가구,중랑구,중랑구 봉우재로32길,중랑구 봉우재로32길,37.5910276587841,127.084642316778,면목2동
6718,서울특별시 중랑구 면목동,9*,8m미만,57.24,월세,202410,26,"3,000",60,2013.0,상봉로15다길,202411~202611,신규,-,,,다가구,중랑구,중랑구 상봉로15다길,중랑구 상봉로15다길,37.5914043445788,127.091548617107,면목본동
6720,서울특별시 중랑구 면목동,5**,8m미만,55.24,전세,202410,26,"22,900",0,1971.0,용마산로52길,202411~202611,신규,-,,,단독,중랑구,중랑구 용마산로52길,중랑구 용마산로52길,37.5782820047141,127.091793152958,면목7동
6721,서울특별시 서대문구 북아현동,2**,25m미만,32.42,월세,202410,26,"1,000",60,1995.0,신촌로27길,-,-,-,,,다가구,서대문구,서대문구 신촌로27길,서대문구 신촌로27길,37.5575934646433,126.95016472094,북아현동
6722,서울특별시 강북구 번동,4**,8m미만,62.56,월세,202410,26,"2,000",65,1993.0,오패산로73길,202411~202611,신규,-,,,다가구,강북구,강북구 오패산로73길,강북구 오패산로73길,37.6364291546438,127.027025985024,번1동
6726,서울특별시 구로구 개봉동,4**,8m미만,249.91,전세,202410,26,"15,000",0,1982.0,고척로52라길,202410~202610,신규,-,,,다가구,구로구,구로구 고척로52라길,구로구 고척로52라길,37.502407523692,126.854518577247,개봉1동
6727,서울특별시 강서구 화곡동,8**,8m미만,54.51,월세,202410,26,"2,000",50,1996.0,곰달래로57길,202411~202611,신규,-,,,다가구,강서구,강서구 곰달래로57길,강서구 곰달래로57길,37.5338431066328,126.861763251377,화곡4동
6729,서울특별시 강북구 번동,2**,12m미만,56.1,월세,202410,26,"4,000",62,2019.0,월계로37길,202410~202510,갱신,-,"4,000",62.0,다가구,강북구,강북구 월계로37길,강북구 월계로37길,37.6253533010874,127.044636332218,번3동
6730,서울특별시 동작구 상도동,1**,12m미만,18.0,월세,202410,26,500,60,2014.0,상도로19길,202411~202511,신규,-,,,단독,동작구,동작구 상도로19길,동작구 상도로19길,37.5033788855396,126.935178182861,상도3동
6731,서울특별시 동작구 상도동,2**,8m미만,55.73,월세,202410,26,"21,000",30,1989.0,양녕로25마길,202411~202611,신규,-,,,단독,동작구,동작구 양녕로25마길,동작구 양녕로25마길,37.4983671931474,126.940969523523,상도4동
6735,서울특별시 노원구 상계동,3**,8m미만,49.22,월세,202410,26,"9,500",35,1982.0,상계로23나길,202411~202611,신규,-,,,단독,노원구,노원구 상계로23나길,노원구 상계로23나길,37.6592623817959,127.069885750421,상계2동
6736,서울특별시 금천구 독산동,1**,12m미만,40.0,월세,202410,26,"2,000",45,1989.0,독산로75길,202411~202611,신규,-,,,단독,금천구,금천구 독산로75길,금천구 독산로75길,37.4690312930056,126.901217768347,독산4동
6737,서울특별시 금천구 독산동,9**,8m미만,36.45,월세,202410,26,"1,000",40,1990.0,독산로70라길,202411~202611,신규,-,,,다가구,금천구,금천구 독산로70라길,금천구 독산로70라길,37.4679730256538,126.90536415983,독산4동
6738,서울특별시 금천구 독산동,2**,8m미만,50.0,월세,202410,26,"2,000",70,1997.0,독산로102길,202412~202612,신규,-,,,단독,금천구,금천구 독산로102길,금천구 독산로102길,37.4761097316135,126.907008778975,독산3동
6739,서울특별시 광진구 자양동,6**,8m미만,58.43,월세,202410,26,"8,000",40,1998.0,자양로13가길,202412~202612,신규,-,,,다가구,광진구,광진구 자양로13가길,광진구 자양로13가길,37.5347684280079,127.081226405328,자양1동
6742,서울특별시 동작구 상도동,2**,8m미만,20.0,월세,202410,26,"3,000",45,2021.0,성대로19가길,202411~202511,신규,-,,,단독,동작구,동작구 성대로19가길,동작구 성대로19가길,37.4989617315219,126.936054136268,상도4동
6744,서울특별시 마포구 대흥동,*,25m이상,22.0,월세,202410,26,500,60,1992.0,대흥로,202410~202610,신규,-,,,다가구,마포구,마포구 대흥로,마포구 대흥로,37.5486362575354,126.942568617763,대흥동
6756,서울특별시 중구 신당동,3**,12m미만,24.0,월세,202410,26,500,47,1996.0,다산로31길,202411~202511,갱신,사용,500,45.0,다가구,중구,중구 다산로31길,중구 다산로31길,37.5622018069074,127.012702479455,신당동
6759,서울특별시 마포구 신수동,8*,12m미만,23.1,월세,202410,26,"3,000",60,2016.0,광성로6안길,202410~202610,신규,-,,,다가구,마포구,마포구 광성로6안길,마포구 광성로6안길,37.5486580387047,126.937895079125,신수동
6761,서울특별시 동대문구 제기동,3**,8m미만,30.0,월세,202410,26,"1,000",35,1991.0,경동시장로20길,202410~202610,신규,-,,,다가구,동대문구,동대문구 경동시장로20길,동대문구 경동시장로20길,37.5846163505569,127.041020059039,제기동
6763,서울특별시 동대문구 장안동,1**,8m미만,31.64,월세,202410,26,500,45,1990.0,한천로38다길,202411~202611,신규,-,,,단독,동대문구,동대문구 한천로38다길,동대문구 한천로38다길,37.5767226957837,127.06881934796,장안2동
6768,서울특별시 용산구 신창동,7*,8m미만,49.08,월세,202410,26,"10,000",83,2020.0,효창원로23길,202411~202610,갱신,-,"10,000",77.0,다가구,용산구,용산구 효창원로23길,용산구 효창원로23길,37.5366576550048,126.954348047868,원효로2동
6775,서울특별시 강서구 화곡동,8**,12m미만,68.22,전세,202410,26,"21,000",0,1990.0,등촌로13바길,202411~202611,신규,-,,,단독,강서구,강서구 등촌로13바길,강서구 등촌로13바길,37.535335766679,126.856602538993,화곡4동
6776,서울특별시 강서구 화곡동,1***,8m미만,32.99,전세,202410,26,"13,000",0,1973.0,화곡로20길,202411~202611,신규,-,,,단독,강서구,강서구 화곡로20길,강서구 화곡로20길,37.5388301636368,126.836660843506,화곡1동
6778,서울특별시 마포구 망원동,3**,8m미만,32.0,월세,202410,26,"1,000",60,1991.0,월드컵로11길,202411~202611,신규,-,,,다가구,마포구,마포구 월드컵로11길,마포구 월드컵로11길,37.5542437176538,126.908565102429,망원1동
6781,서울특별시 동작구 상도1동,4**,8m미만,70.0,월세,202410,26,"15,000",20,1997.0,상도로41라길,202412~202612,신규,-,,,다가구,동작구,동작구 상도로41라길,동작구 상도로41라길,37.5038637556967,126.950747499003,상도1동
6782,서울특별시 광진구 자양동,8**,8m미만,95.0,전세,202410,26,"7,500",0,1993.0,뚝섬로23가길,202410~202610,갱신,-,"7,500",0.0,다가구,광진구,광진구 뚝섬로23가길,광진구 뚝섬로23가길,37.5380427744626,127.065532278092,자양4동
6789,서울특별시 성북구 안암동5가,1**,25m이상,19.5,월세,202410,26,"1,000",60,2009.0,안암로,202411~202601,신규,-,,,단독,성북구,성북구 안암로,성북구 안암로,37.5838124118253,127.030561943373,제기동
6790,서울특별시 서대문구 홍제동,1**,8m미만,16.0,월세,202410,26,500,35,,통일로35길,202411~202611,신규,-,,,다가구,서대문구,서대문구 통일로35길,서대문구 통일로35길,37.5864778572216,126.945333833906,홍제1동
6791,서울특별시 서대문구 연희동,3**,8m미만,12.0,월세,202410,26,300,37,1988.0,성산로14길,202410~202510,신규,-,,,단독,서대문구,서대문구 성산로14길,서대문구 성산로14길,37.563097692166,126.929244708927,연희동
6792,서울특별시 동대문구 장안동,3**,8m미만,37.62,전세,202410,26,"12,000",0,1986.0,답십리로68길,202411~202611,신규,-,,,다가구,동대문구,동대문구 답십리로68길,동대문구 답십리로68길,37.5694933450859,127.068109644274,장안1동
6793,서울특별시 양천구 목동,7**,8m미만,63.14,전세,202410,26,"19,625",0,1996.0,목동중앙본로7길,202412~202612,갱신,-,"18,690",0.0,다가구,양천구,양천구 목동중앙본로7길,양천구 목동중앙본로7길,37.5396654903359,126.867289469895,목4동
6796,서울특별시 서대문구 연희동,5*,8m미만,44.85,월세,202410,26,"10,000",40,1992.0,연희로14길,202411~202611,신규,-,,,다가구,서대문구,서대문구 연희로14길,서대문구 연희로14길,37.5672592386739,126.933155037878,연희동
6798,서울특별시 양천구 목동,5**,12m미만,56.61,월세,202410,26,"3,000",85,2003.0,목동중앙북로,202410~202610,신규,-,,,다가구,양천구,양천구 목동중앙북로,양천구 목동중앙북로,37.5468450592942,126.870581022951,목2동
6800,서울특별시 성동구 행당동,3**,8m미만,41.61,월세,202410,26,"4,000",60,1990.0,왕십리로21라길,202411~202611,신규,-,,,단독,성동구,성동구 왕십리로21라길,성동구 왕십리로21라길,37.5604825051782,127.030874184932,왕십리2동
6802,서울특별시 성동구 옥수동,2**,8m미만,25.0,월세,202410,26,"1,000",60,2013.0,한림말길,202411~202611,신규,-,,,단독,성동구,성동구 한림말길,성동구 한림말길,37.5407240013065,127.014192995169,옥수동
6804,서울특별시 은평구 대조동,2**,8m미만,28.24,전세,202410,26,"9,000",0,1988.0,연서로20길,202411~202611,신규,-,,,단독,은평구,은평구 연서로20길,은평구 연서로20길,37.6140690138433,126.919437665175,대조동
6807,서울특별시 성북구 동소문동4가,1*,8m미만,18.0,월세,202410,26,"3,000",20,2008.0,동소문로13가길,-,-,-,,,다가구,성북구,성북구 동소문로13가길,성북구 동소문로13가길,37.5912398607036,127.010944800052,성북동
6811,서울특별시 동작구 상도동,2**,8m미만,19.0,전세,202410,26,"7,000",0,2007.0,성대로3길,202411~202611,신규,-,,,단독,동작구,동작구 성대로3길,동작구 성대로3길,37.5001041678273,126.933055604884,상도4동
6813,서울특별시 마포구 염리동,*,8m미만,78.38,월세,202410,26,"2,000",140,,숭문16길,202410~202601,신규,-,,,단독,마포구,마포구 숭문16길,마포구 숭문16길,37.5558331268834,126.947532335878,염리동
6815,서울특별시 동작구 상도동,3**,8m미만,18.0,월세,202410,26,"3,000",38,2008.0,국사봉3길,-,-,-,,,단독,동작구,동작구 국사봉3길,동작구 국사봉3길,37.4980045807828,126.930912452753,상도3동
6818,서울특별시 성북구 동소문동2가,1**,8m미만,29.75,전세,202410,26,"4,000",0,,동소문로6길,202410~202610,갱신,-,"4,000",0.0,단독,성북구,성북구 동소문로6길,성북구 동소문로6길,37.5886389993113,127.008330426056,삼선동
6823,서울특별시 성동구 성수동2가,4**,8m미만,27.85,전세,202410,25,"13,000",0,1989.0,둘레11길,202411~202611,신규,-,,,다가구,성동구,성동구 둘레11길,성동구 둘레11길,37.5369074658614,127.052260357029,성수2가1동
6827,서울특별시 양천구 목동,7**,8m미만,40.0,월세,202410,25,"1,500",42,1993.0,목동중앙남로5길,202411~202611,신규,-,,,다가구,양천구,양천구 목동중앙남로5길,양천구 목동중앙남로5길,37.5369080478498,126.865200716927,목4동
6831,서울특별시 동작구 흑석동,5*,8m미만,31.0,월세,202410,25,500,60,1991.0,서달로14마길,202411~202611,신규,-,,,다가구,동작구,동작구 서달로14마길,동작구 서달로14마길,37.5072310097602,126.964331713054,흑석동
6834,서울특별시 종로구 혜화동,1*,8m미만,17.0,월세,202410,25,"1,000",55,2016.0,혜화로12길,202412~202612,신규,-,,,다가구,종로구,종로구 혜화로12길,종로구 혜화로12길,37.5897306653632,127.000155458268,혜화동
6836,서울특별시 종로구 명륜3가,*,8m미만,12.0,월세,202410,25,500,45,1985.0,명륜1길,202411~202611,신규,-,,,다가구,종로구,종로구 명륜1길,종로구 명륜1길,37.5878349562953,126.994882008853,혜화동
6842,서울특별시 동작구 상도동,2**,8m미만,39.0,월세,202410,25,"3,000",45,1999.0,장승배기로5길,202411~202611,신규,-,,,다가구,동작구,동작구 장승배기로5길,동작구 장승배기로5길,37.5012457701667,126.93998189132,상도2동
6846,서울특별시 중랑구 망우동,3**,8m미만,41.94,전세,202410,25,"20,000",0,1994.0,망우로73길,202411~202611,신규,-,,,다가구,중랑구,중랑구 망우로73길,중랑구 망우로73길,37.602465818902,127.103325556562,망우본동
6848,서울특별시 중랑구 신내동,4**,8m미만,25.0,월세,202410,25,200,30,1994.0,신내로3길,202410~202610,신규,-,,,다가구,중랑구,중랑구 신내로3길,중랑구 신내로3길,37.599893766945,127.096287719605,신내1동
6849,서울특별시 동대문구 용두동,1**,8m미만,45.0,월세,202410,25,"1,000",61,1991.0,천호대로21길,-,-,-,,,다가구,동대문구,동대문구 천호대로21길,동대문구 천호대로21길,37.5749999192191,127.033090578062,용신동
6850,서울특별시 성북구 돈암동,*,8m미만,50.0,월세,202410,25,"9,500",50,2004.0,정릉로52길,202411~202611,신규,-,,,다가구,성북구,성북구 정릉로52길,성북구 정릉로52길,37.6032314093445,127.029089764486,돈암1동
6855,서울특별시 종로구 행촌동,2**,8m미만,39.05,월세,202410,25,"3,000",40,,사직로1길,202411~202611,신규,-,,,다가구,종로구,종로구 사직로1길,종로구 사직로1길,37.5737337259163,126.962599287346,교남동
6856,서울특별시 종로구 평창동,5**,8m미만,69.5,월세,202410,25,"3,000",80,1990.0,평창4길,202412~202612,신규,-,,,단독,종로구,종로구 평창4길,종로구 평창4길,37.6112632486323,126.962774851743,평창동
6860,서울특별시 영등포구 대림동,9**,8m미만,78.66,전세,202410,25,"22,000",0,2002.0,디지털로70길,202411~202611,신규,-,,,다가구,영등포구,영등포구 디지털로70길,영등포구 디지털로70길,37.4933200523517,126.90607715553,대림1동
